score;completeness;rescuebot_action;rescuebot_location;human_action;human_location;world_nr;tick_nr
12;0.375;;(10, 14);;(9, 3);1;5297
12;0.375;;(10, 14);;(9, 3);1;5298
12;0.375;;(10, 14);;(9, 3);1;5299
12;0.375;;(10, 14);;(9, 3);1;5300
12;0.375;;(10, 14);;(9, 3);1;5301
12;0.375;;(10, 14);;(9, 3);1;5302
12;0.375;;(10, 14);;(9, 3);1;5303
12;0.375;;(10, 14);;(9, 3);1;5304
12;0.375;;(10, 14);;(9, 3);1;5305
12;0.375;;(10, 14);;(9, 3);1;5306
12;0.375;;(10, 14);;(9, 3);1;5307
12;0.375;;(10, 14);;(9, 3);1;5308
12;0.375;;(10, 14);;(9, 3);1;5309
12;0.375;;(10, 14);;(9, 3);1;5310
12;0.375;;(10, 14);;(9, 3);1;5311
12;0.375;;(10, 14);;(9, 3);1;5312
12;0.375;;(10, 14);;(9, 3);1;5313
12;0.375;;(10, 14);;(9, 3);1;5314
12;0.375;;(10, 14);;(9, 3);1;5315
12;0.375;;(10, 14);;(9, 3);1;5316
12;0.375;;(10, 14);;(9, 3);1;5317
12;0.375;;(10, 14);;(9, 3);1;5318
12;0.375;;(10, 14);;(9, 3);1;5319
12;0.375;;(10, 14);;(9, 3);1;5320
12;0.375;;(10, 14);;(9, 3);1;5321
12;0.375;;(10, 14);;(9, 3);1;5322
12;0.375;;(10, 14);;(9, 3);1;5323
12;0.375;;(10, 14);;(9, 3);1;5324
12;0.375;;(10, 14);;(9, 3);1;5325
12;0.375;;(10, 14);;(9, 3);1;5326
12;0.375;;(10, 14);;(9, 3);1;5327
12;0.375;;(10, 14);;(9, 3);1;5328
12;0.375;;(10, 14);;(9, 3);1;5329
12;0.375;;(10, 14);;(9, 3);1;5330
12;0.375;;(10, 14);;(9, 3);1;5331
12;0.375;;(10, 14);;(9, 3);1;5332
12;0.375;;(10, 14);;(9, 3);1;5333
12;0.375;;(10, 14);;(9, 3);1;5334
12;0.375;;(10, 14);;(9, 3);1;5335
12;0.375;;(10, 14);;(9, 3);1;5336
12;0.375;;(10, 14);;(9, 3);1;5337
12;0.375;;(10, 14);;(9, 3);1;5338
12;0.375;;(10, 14);;(9, 3);1;5339
12;0.375;;(10, 14);;(9, 3);1;5340
12;0.375;;(10, 14);;(9, 3);1;5341
12;0.375;;(10, 14);;(9, 3);1;5342
12;0.375;;(10, 14);;(9, 3);1;5343
12;0.375;;(10, 14);;(9, 3);1;5344
12;0.375;;(10, 14);;(9, 3);1;5345
12;0.375;;(10, 14);;(9, 3);1;5346
12;0.375;;(10, 14);;(9, 3);1;5347
12;0.375;;(10, 14);;(9, 3);1;5348
12;0.375;;(10, 14);;(9, 3);1;5349
12;0.375;;(10, 14);;(9, 3);1;5350
12;0.375;;(10, 14);;(9, 3);1;5351
12;0.375;;(10, 14);;(9, 3);1;5352
12;0.375;;(10, 14);;(9, 3);1;5353
12;0.375;;(10, 14);;(9, 3);1;5354
12;0.375;;(10, 14);;(9, 3);1;5355
12;0.375;;(10, 14);;(9, 3);1;5356
12;0.375;;(10, 14);;(9, 3);1;5357
12;0.375;;(10, 14);;(9, 3);1;5358
12;0.375;;(10, 14);;(9, 3);1;5359
12;0.375;;(10, 14);;(9, 3);1;5360
12;0.375;;(10, 14);;(9, 3);1;5361
12;0.375;;(10, 14);;(9, 3);1;5362
12;0.375;;(10, 14);;(9, 3);1;5363
12;0.375;;(10, 14);;(9, 3);1;5364
12;0.375;;(10, 14);;(9, 3);1;5365
12;0.375;;(10, 14);;(9, 3);1;5366
12;0.375;;(10, 14);;(9, 3);1;5367
12;0.375;;(10, 14);;(9, 3);1;5368
12;0.375;;(10, 14);;(9, 3);1;5369
12;0.375;;(10, 14);;(9, 3);1;5370
12;0.375;;(10, 14);;(9, 3);1;5371
12;0.375;;(10, 14);;(9, 3);1;5372
12;0.375;;(10, 14);;(9, 3);1;5373
12;0.375;;(10, 14);;(9, 3);1;5374
12;0.375;;(10, 14);;(9, 3);1;5375
12;0.375;;(10, 14);;(9, 3);1;5376
12;0.375;;(10, 14);;(9, 3);1;5377
12;0.375;;(10, 14);;(9, 3);1;5378
12;0.375;;(10, 14);;(9, 3);1;5379
12;0.375;;(10, 14);;(9, 3);1;5380
12;0.375;;(10, 14);;(9, 3);1;5381
12;0.375;;(10, 14);;(9, 3);1;5382
12;0.375;;(10, 14);;(9, 3);1;5383
12;0.375;;(10, 14);;(9, 3);1;5384
12;0.375;;(10, 14);;(9, 3);1;5385
12;0.375;;(10, 14);;(9, 3);1;5386
12;0.375;;(10, 14);;(9, 3);1;5387
12;0.375;;(10, 14);;(9, 3);1;5388
12;0.375;;(10, 14);;(9, 3);1;5389
12;0.375;;(10, 14);;(9, 3);1;5390
12;0.375;;(10, 14);;(9, 3);1;5391
12;0.375;;(10, 14);;(9, 3);1;5392
12;0.375;;(10, 14);;(9, 3);1;5393
12;0.375;;(10, 14);;(9, 3);1;5394
12;0.375;;(10, 14);;(9, 3);1;5395
12;0.375;;(10, 14);;(9, 3);1;5396
12;0.375;;(10, 14);;(9, 3);1;5397
12;0.375;;(10, 14);;(9, 3);1;5398
12;0.375;;(10, 14);;(9, 3);1;5399
12;0.375;;(10, 14);;(9, 3);1;5400
12;0.375;;(10, 14);;(9, 3);1;5401
12;0.375;;(10, 14);;(9, 3);1;5402
12;0.375;;(10, 14);;(9, 3);1;5403
12;0.375;;(10, 14);;(9, 3);1;5404
12;0.375;;(10, 14);;(9, 3);1;5405
12;0.375;;(10, 14);;(9, 3);1;5406
12;0.375;;(10, 14);;(9, 3);1;5407
12;0.375;;(10, 14);;(9, 3);1;5408
12;0.375;;(10, 14);;(9, 3);1;5409
12;0.375;;(10, 14);;(9, 3);1;5410
12;0.375;;(10, 14);;(9, 3);1;5411
12;0.375;;(10, 14);;(9, 3);1;5412
12;0.375;;(10, 14);;(9, 3);1;5413
12;0.375;;(10, 14);;(9, 3);1;5414
12;0.375;;(10, 14);;(9, 3);1;5415
12;0.375;;(10, 14);;(9, 3);1;5416
12;0.375;;(10, 14);;(9, 3);1;5417
12;0.375;;(10, 14);;(9, 3);1;5418
12;0.375;;(10, 14);;(9, 3);1;5419
12;0.375;;(10, 14);;(9, 3);1;5420
12;0.375;;(10, 14);;(9, 3);1;5421
12;0.375;;(10, 14);;(9, 3);1;5422
12;0.375;;(10, 14);;(9, 3);1;5423
12;0.375;;(10, 14);;(9, 3);1;5424
12;0.375;;(10, 14);;(9, 3);1;5425
12;0.375;;(10, 14);;(9, 3);1;5426
12;0.375;;(10, 14);;(9, 3);1;5427
12;0.375;;(10, 14);;(9, 3);1;5428
12;0.375;;(10, 14);;(9, 3);1;5429
12;0.375;;(10, 14);;(9, 3);1;5430
12;0.375;;(10, 14);;(9, 3);1;5431
12;0.375;;(10, 14);;(9, 3);1;5432
12;0.375;;(10, 14);;(9, 3);1;5433
12;0.375;;(10, 14);;(9, 3);1;5434
12;0.375;;(10, 14);;(9, 3);1;5435
12;0.375;;(10, 14);;(9, 3);1;5436
12;0.375;;(10, 14);;(9, 3);1;5437
12;0.375;;(10, 14);;(9, 3);1;5438
12;0.375;Idle;(10, 14);;(9, 3);1;5439
12;0.375;Idle;(10, 14);;(9, 3);1;5440
12;0.375;Idle;(10, 14);;(9, 3);1;5441
12;0.375;Idle;(10, 14);;(9, 3);1;5442
12;0.375;Idle;(10, 14);;(9, 3);1;5443
12;0.375;Idle;(10, 14);;(9, 3);1;5444
12;0.375;Idle;(10, 14);;(9, 3);1;5445
12;0.375;Idle;(10, 14);;(9, 3);1;5446
12;0.375;Idle;(10, 14);;(9, 3);1;5447
12;0.375;Idle;(10, 14);;(9, 3);1;5448
12;0.375;Idle;(10, 14);;(9, 3);1;5449
12;0.375;Idle;(10, 14);;(9, 3);1;5450
12;0.375;Idle;(10, 14);;(9, 3);1;5451
12;0.375;Idle;(10, 14);;(9, 3);1;5452
12;0.375;Idle;(10, 14);;(9, 3);1;5453
12;0.375;Idle;(10, 14);;(9, 3);1;5454
12;0.375;Idle;(10, 14);;(9, 3);1;5455
12;0.375;Idle;(10, 14);;(9, 3);1;5456
12;0.375;Idle;(10, 14);;(9, 3);1;5457
12;0.375;Idle;(10, 14);;(9, 3);1;5458
12;0.375;Idle;(10, 14);;(9, 3);1;5459
12;0.375;Idle;(10, 14);;(9, 3);1;5460
12;0.375;Idle;(10, 14);;(9, 3);1;5461
12;0.375;Idle;(10, 14);;(9, 3);1;5462
12;0.375;Idle;(10, 14);;(9, 3);1;5463
12;0.375;Idle;(10, 14);;(9, 3);1;5464
12;0.375;Idle;(10, 14);;(9, 3);1;5465
12;0.375;Idle;(10, 14);;(9, 3);1;5466
12;0.375;Idle;(10, 14);;(9, 3);1;5467
12;0.375;Idle;(10, 14);;(9, 3);1;5468
12;0.375;Idle;(10, 14);;(9, 3);1;5469
12;0.375;Idle;(10, 14);;(9, 3);1;5470
12;0.375;Idle;(10, 14);;(9, 3);1;5471
12;0.375;Idle;(10, 14);;(9, 3);1;5472
12;0.375;Idle;(10, 14);;(9, 3);1;5473
12;0.375;Idle;(10, 14);;(9, 3);1;5474
12;0.375;Idle;(10, 14);;(9, 3);1;5475
12;0.375;Idle;(10, 14);;(9, 3);1;5476
12;0.375;Idle;(10, 14);;(9, 3);1;5477
12;0.375;Idle;(10, 14);;(9, 3);1;5478
12;0.375;Idle;(10, 14);;(9, 3);1;5479
12;0.375;Idle;(10, 14);;(9, 3);1;5480
12;0.375;Idle;(10, 14);;(9, 3);1;5481
12;0.375;Idle;(10, 14);;(9, 3);1;5482
12;0.375;Idle;(10, 14);;(9, 3);1;5483
12;0.375;Idle;(10, 14);;(9, 3);1;5484
12;0.375;Idle;(10, 14);;(9, 3);1;5485
12;0.375;Idle;(10, 14);;(9, 3);1;5486
12;0.375;Idle;(10, 14);;(9, 3);1;5487
12;0.375;Idle;(10, 14);;(9, 3);1;5488
12;0.375;Idle;(10, 14);;(9, 3);1;5489
12;0.375;Idle;(10, 14);;(9, 3);1;5490
12;0.375;MoveSouth;(10, 14);;(9, 3);1;5491
12;0.375;MoveSouth;(10, 14);;(9, 3);1;5492
12;0.375;MoveSouth;(10, 14);;(9, 3);1;5493
12;0.375;MoveSouth;(10, 14);;(9, 3);1;5494
12;0.375;MoveSouth;(10, 14);;(9, 3);1;5495
12;0.375;MoveSouth;(10, 14);;(9, 3);1;5496
12;0.375;MoveSouth;(10, 14);;(9, 3);1;5497
12;0.375;MoveSouth;(10, 14);;(9, 3);1;5498
12;0.375;MoveSouth;(10, 15);;(9, 3);1;5499
12;0.375;MoveSouthWest;(10, 15);;(9, 3);1;5500
12;0.375;MoveSouthWest;(10, 15);;(9, 3);1;5501
12;0.375;MoveSouthWest;(10, 15);;(9, 3);1;5502
12;0.375;MoveSouthWest;(10, 15);;(9, 3);1;5503
12;0.375;MoveSouthWest;(10, 15);;(9, 3);1;5504
12;0.375;MoveSouthWest;(10, 15);;(9, 3);1;5505
12;0.375;MoveSouthWest;(10, 15);;(9, 3);1;5506
12;0.375;MoveSouthWest;(10, 15);;(9, 3);1;5507
12;0.375;MoveSouthWest;(9, 16);;(9, 3);1;5508
12;0.375;MoveSouthWest;(9, 16);;(9, 3);1;5509
12;0.375;MoveSouthWest;(9, 16);;(9, 3);1;5510
12;0.375;MoveSouthWest;(9, 16);;(9, 3);1;5511
12;0.375;MoveSouthWest;(9, 16);;(9, 3);1;5512
12;0.375;MoveSouthWest;(9, 16);;(9, 3);1;5513
12;0.375;MoveSouthWest;(9, 16);;(9, 3);1;5514
12;0.375;MoveSouthWest;(9, 16);;(9, 3);1;5515
12;0.375;MoveSouthWest;(9, 16);;(9, 3);1;5516
12;0.375;MoveSouthWest;(8, 17);;(9, 3);1;5517
12;0.375;MoveWest;(8, 17);;(9, 3);1;5518
12;0.375;MoveWest;(8, 17);;(9, 3);1;5519
12;0.375;MoveWest;(8, 17);;(9, 3);1;5520
12;0.375;MoveWest;(8, 17);;(9, 3);1;5521
12;0.375;MoveWest;(8, 17);;(9, 3);1;5522
12;0.375;MoveWest;(8, 17);;(9, 3);1;5523
12;0.375;MoveWest;(8, 17);;(9, 3);1;5524
12;0.375;MoveWest;(8, 17);;(9, 3);1;5525
12;0.375;MoveWest;(8, 17);;(9, 3);1;5526
12;0.375;MoveWest;(8, 17);;(9, 3);1;5527
12;0.375;MoveWest;(8, 17);;(9, 3);1;5528
12;0.375;MoveWest;(8, 17);;(9, 3);1;5529
12;0.375;MoveWest;(8, 17);;(9, 3);1;5530
12;0.375;MoveWest;(7, 17);;(9, 3);1;5531
12;0.375;MoveNorthWest;(7, 17);;(9, 3);1;5532
12;0.375;MoveNorthWest;(7, 17);;(9, 3);1;5533
12;0.375;MoveNorthWest;(7, 17);;(9, 3);1;5534
12;0.375;MoveNorthWest;(7, 17);;(9, 3);1;5535
12;0.375;MoveNorthWest;(7, 17);;(9, 3);1;5536
12;0.375;MoveNorthWest;(7, 17);;(9, 3);1;5537
12;0.375;MoveNorthWest;(7, 17);;(9, 3);1;5538
12;0.375;MoveNorthWest;(7, 17);;(9, 3);1;5539
12;0.375;MoveNorthWest;(7, 17);;(9, 3);1;5540
12;0.375;MoveNorthWest;(7, 17);;(9, 3);1;5541
12;0.375;MoveNorthWest;(7, 17);;(9, 3);1;5542
12;0.375;MoveNorthWest;(7, 17);;(9, 3);1;5543
12;0.375;MoveNorthWest;(7, 17);;(9, 3);1;5544
12;0.375;MoveNorthWest;(6, 16);;(9, 3);1;5545
12;0.375;MoveNorth;(6, 16);;(9, 3);1;5546
12;0.375;MoveNorth;(6, 16);;(9, 3);1;5547
12;0.375;MoveNorth;(6, 16);;(9, 3);1;5548
12;0.375;MoveNorth;(6, 16);;(9, 3);1;5549
12;0.375;MoveNorth;(6, 16);;(9, 3);1;5550
12;0.375;MoveNorth;(6, 16);;(9, 3);1;5551
12;0.375;MoveNorth;(6, 16);;(9, 3);1;5552
12;0.375;MoveNorth;(6, 16);;(9, 3);1;5553
12;0.375;MoveNorth;(6, 16);;(9, 3);1;5554
12;0.375;MoveNorth;(6, 16);;(9, 3);1;5555
12;0.375;MoveNorth;(6, 16);;(9, 3);1;5556
12;0.375;MoveNorth;(6, 16);;(9, 3);1;5557
12;0.375;MoveNorth;(6, 16);;(9, 3);1;5558
12;0.375;MoveNorth;(6, 15);;(9, 3);1;5559
12;0.375;MoveNorth;(6, 15);;(9, 3);1;5560
12;0.375;MoveNorth;(6, 15);;(9, 3);1;5561
12;0.375;MoveNorth;(6, 15);;(9, 3);1;5562
12;0.375;MoveNorth;(6, 15);;(9, 3);1;5563
12;0.375;MoveNorth;(6, 15);;(9, 3);1;5564
12;0.375;MoveNorth;(6, 15);;(9, 3);1;5565
12;0.375;MoveNorth;(6, 15);;(9, 3);1;5566
12;0.375;MoveNorth;(6, 15);;(9, 3);1;5567
12;0.375;MoveNorth;(6, 15);;(9, 3);1;5568
12;0.375;MoveNorth;(6, 15);;(9, 3);1;5569
12;0.375;MoveNorth;(6, 15);;(9, 3);1;5570
12;0.375;MoveNorth;(6, 15);;(9, 3);1;5571
12;0.375;MoveNorth;(6, 15);;(9, 3);1;5572
12;0.375;MoveNorth;(6, 14);;(9, 3);1;5573
12;0.375;MoveNorth;(6, 14);;(9, 3);1;5574
12;0.375;MoveNorth;(6, 14);;(9, 3);1;5575
12;0.375;MoveNorth;(6, 14);;(9, 3);1;5576
12;0.375;MoveNorth;(6, 14);;(9, 3);1;5577
12;0.375;MoveNorth;(6, 14);;(9, 3);1;5578
12;0.375;MoveNorth;(6, 14);;(9, 3);1;5579
12;0.375;MoveNorth;(6, 14);;(9, 3);1;5580
12;0.375;MoveNorth;(6, 14);;(9, 3);1;5581
12;0.375;MoveNorth;(6, 14);;(9, 3);1;5582
12;0.375;MoveNorth;(6, 14);;(9, 3);1;5583
12;0.375;MoveNorth;(6, 14);;(9, 3);1;5584
12;0.375;MoveNorth;(6, 14);;(9, 3);1;5585
12;0.375;MoveNorth;(6, 14);;(9, 3);1;5586
12;0.375;MoveNorth;(6, 13);;(9, 3);1;5587
12;0.375;MoveNorth;(6, 13);;(9, 3);1;5588
12;0.375;MoveNorth;(6, 13);;(9, 3);1;5589
12;0.375;MoveNorth;(6, 13);;(9, 3);1;5590
12;0.375;MoveNorth;(6, 13);;(9, 3);1;5591
12;0.375;MoveNorth;(6, 13);;(9, 3);1;5592
12;0.375;MoveNorth;(6, 13);;(9, 3);1;5593
12;0.375;MoveNorth;(6, 13);;(9, 3);1;5594
12;0.375;MoveNorth;(6, 13);;(9, 3);1;5595
12;0.375;MoveNorth;(6, 13);;(9, 3);1;5596
12;0.375;MoveNorth;(6, 13);;(9, 3);1;5597
12;0.375;MoveNorth;(6, 13);;(9, 3);1;5598
12;0.375;MoveNorth;(6, 13);;(9, 3);1;5599
12;0.375;MoveNorth;(6, 13);;(9, 3);1;5600
12;0.375;MoveNorth;(6, 12);;(9, 3);1;5601
12;0.375;MoveNorth;(6, 12);;(9, 3);1;5602
12;0.375;MoveNorth;(6, 12);;(9, 3);1;5603
12;0.375;MoveNorth;(6, 12);;(9, 3);1;5604
12;0.375;MoveNorth;(6, 12);;(9, 3);1;5605
12;0.375;MoveNorth;(6, 12);;(9, 3);1;5606
12;0.375;MoveNorth;(6, 12);;(9, 3);1;5607
12;0.375;MoveNorth;(6, 12);;(9, 3);1;5608
12;0.375;MoveNorth;(6, 12);;(9, 3);1;5609
12;0.375;MoveNorth;(6, 12);;(9, 3);1;5610
12;0.375;MoveNorth;(6, 12);;(9, 3);1;5611
12;0.375;MoveNorth;(6, 12);;(9, 3);1;5612
12;0.375;MoveNorth;(6, 12);;(9, 3);1;5613
12;0.375;MoveNorth;(6, 12);;(9, 3);1;5614
12;0.375;MoveNorth;(6, 11);;(9, 3);1;5615
12;0.375;MoveNorth;(6, 11);;(9, 3);1;5616
12;0.375;MoveNorth;(6, 11);;(9, 3);1;5617
12;0.375;MoveNorth;(6, 11);;(9, 3);1;5618
12;0.375;MoveNorth;(6, 11);;(9, 3);1;5619
12;0.375;MoveNorth;(6, 11);;(9, 3);1;5620
12;0.375;MoveNorth;(6, 11);;(9, 3);1;5621
12;0.375;MoveNorth;(6, 11);;(9, 3);1;5622
12;0.375;MoveNorth;(6, 11);;(9, 3);1;5623
12;0.375;MoveNorth;(6, 10);;(9, 3);1;5624
12;0.375;MoveNorth;(6, 10);;(9, 3);1;5625
12;0.375;MoveNorth;(6, 10);;(9, 3);1;5626
12;0.375;MoveNorth;(6, 10);;(9, 3);1;5627
12;0.375;MoveNorth;(6, 10);;(9, 3);1;5628
12;0.375;MoveNorth;(6, 10);;(9, 3);1;5629
12;0.375;MoveNorth;(6, 10);;(9, 3);1;5630
12;0.375;MoveNorth;(6, 10);;(9, 3);1;5631
12;0.375;MoveNorth;(6, 10);;(9, 3);1;5632
12;0.375;MoveNorth;(6, 9);;(9, 3);1;5633
12;0.375;MoveNorth;(6, 9);;(9, 3);1;5634
12;0.375;MoveNorth;(6, 9);;(9, 3);1;5635
12;0.375;MoveNorth;(6, 9);;(9, 3);1;5636
12;0.375;MoveNorth;(6, 9);;(9, 3);1;5637
12;0.375;MoveNorth;(6, 9);;(9, 3);1;5638
12;0.375;MoveNorth;(6, 9);;(9, 3);1;5639
12;0.375;MoveNorth;(6, 9);;(9, 3);1;5640
12;0.375;MoveNorth;(6, 9);;(9, 3);1;5641
12;0.375;MoveNorth;(6, 8);;(9, 3);1;5642
12;0.375;MoveNorth;(6, 8);;(9, 3);1;5643
12;0.375;MoveNorth;(6, 8);;(9, 3);1;5644
12;0.375;MoveNorth;(6, 8);;(9, 3);1;5645
12;0.375;MoveNorth;(6, 8);;(9, 3);1;5646
12;0.375;MoveNorth;(6, 8);;(9, 3);1;5647
12;0.375;MoveNorth;(6, 8);;(9, 3);1;5648
12;0.375;MoveNorth;(6, 8);;(9, 3);1;5649
12;0.375;MoveNorth;(6, 8);;(9, 3);1;5650
12;0.375;MoveNorth;(6, 7);;(9, 3);1;5651
12;0.375;MoveNorthEast;(6, 7);;(9, 3);1;5652
12;0.375;MoveNorthEast;(6, 7);;(9, 3);1;5653
12;0.375;MoveNorthEast;(6, 7);;(9, 3);1;5654
12;0.375;MoveNorthEast;(6, 7);;(9, 3);1;5655
12;0.375;MoveNorthEast;(6, 7);;(9, 3);1;5656
12;0.375;MoveNorthEast;(6, 7);;(9, 3);1;5657
12;0.375;MoveNorthEast;(6, 7);;(9, 3);1;5658
12;0.375;MoveNorthEast;(6, 7);;(9, 3);1;5659
12;0.375;MoveNorthEast;(7, 6);;(9, 3);1;5660
12;0.375;MoveNorthEast;(7, 6);;(9, 3);1;5661
12;0.375;MoveNorthEast;(7, 6);;(9, 3);1;5662
12;0.375;MoveNorthEast;(7, 6);;(9, 3);1;5663
12;0.375;MoveNorthEast;(7, 6);;(9, 3);1;5664
12;0.375;MoveNorthEast;(7, 6);;(9, 3);1;5665
12;0.375;MoveNorthEast;(7, 6);;(9, 3);1;5666
12;0.375;MoveNorthEast;(7, 6);;(9, 3);1;5667
12;0.375;MoveNorthEast;(7, 6);;(9, 3);1;5668
12;0.375;MoveNorthEast;(8, 5);;(9, 3);1;5669
12;0.375;MoveEast;(8, 5);;(9, 3);1;5670
12;0.375;MoveEast;(8, 5);;(9, 3);1;5671
12;0.375;MoveEast;(8, 5);;(9, 3);1;5672
12;0.375;MoveEast;(8, 5);;(9, 3);1;5673
12;0.375;MoveEast;(8, 5);;(9, 3);1;5674
12;0.375;MoveEast;(8, 5);;(9, 3);1;5675
12;0.375;MoveEast;(8, 5);;(9, 3);1;5676
12;0.375;MoveEast;(8, 5);;(9, 3);1;5677
12;0.375;MoveEast;(8, 5);;(9, 3);1;5678
12;0.375;MoveEast;(8, 5);;(9, 3);1;5679
12;0.375;MoveEast;(8, 5);;(9, 3);1;5680
12;0.375;MoveEast;(8, 5);;(9, 3);1;5681
12;0.375;MoveEast;(8, 5);;(9, 3);1;5682
12;0.375;MoveEast;(9, 5);;(9, 3);1;5683
12;0.375;MoveNorth;(9, 5);;(9, 3);1;5684
12;0.375;MoveNorth;(9, 5);;(9, 3);1;5685
12;0.375;MoveNorth;(9, 5);;(9, 3);1;5686
12;0.375;MoveNorth;(9, 5);;(9, 3);1;5687
12;0.375;MoveNorth;(9, 5);;(9, 3);1;5688
12;0.375;MoveNorth;(9, 5);;(9, 3);1;5689
12;0.375;MoveNorth;(9, 5);;(9, 3);1;5690
12;0.375;MoveNorth;(9, 5);;(9, 3);1;5691
12;0.375;MoveNorth;(9, 4);;(9, 3);1;5692
12;0.375;MoveNorthWest;(9, 4);;(9, 3);1;5693
12;0.375;MoveNorthWest;(9, 4);;(9, 3);1;5694
12;0.375;MoveNorthWest;(9, 4);;(9, 3);1;5695
12;0.375;MoveNorthWest;(9, 4);;(9, 3);1;5696
12;0.375;MoveNorthWest;(9, 4);;(9, 3);1;5697
12;0.375;MoveNorthWest;(9, 4);;(9, 3);1;5698
12;0.375;MoveNorthWest;(9, 4);;(9, 3);1;5699
12;0.375;MoveNorthWest;(9, 4);;(9, 3);1;5700
12;0.375;MoveNorthWest;(8, 3);;(9, 3);1;5701
12;0.375;MoveNorth;(8, 3);;(9, 3);1;5702
12;0.375;MoveNorth;(8, 3);;(9, 3);1;5703
12;0.375;MoveNorth;(8, 3);;(9, 3);1;5704
12;0.375;MoveNorth;(8, 3);;(9, 3);1;5705
12;0.375;MoveNorth;(8, 3);;(9, 3);1;5706
12;0.375;MoveNorth;(8, 3);;(9, 3);1;5707
12;0.375;MoveNorth;(8, 3);;(9, 3);1;5708
12;0.375;MoveNorth;(8, 3);;(9, 3);1;5709
12;0.375;MoveNorth;(8, 2);;(9, 3);1;5710
12;0.375;MoveSouthEast;(8, 2);;(9, 3);1;5711
12;0.375;MoveSouthEast;(8, 2);;(9, 3);1;5712
12;0.375;MoveSouthEast;(8, 2);;(9, 3);1;5713
12;0.375;MoveSouthEast;(8, 2);;(9, 3);1;5714
12;0.375;MoveSouthEast;(8, 2);;(9, 3);1;5715
12;0.375;MoveSouthEast;(8, 2);;(9, 3);1;5716
12;0.375;MoveSouthEast;(8, 2);;(9, 3);1;5717
12;0.375;MoveSouthEast;(8, 2);;(9, 3);1;5718
12;0.375;MoveSouthEast;(9, 3);;(9, 3);1;5719
12;0.375;MoveNorthEast;(9, 3);;(9, 3);1;5720
12;0.375;MoveNorthEast;(9, 3);;(9, 3);1;5721
12;0.375;MoveNorthEast;(9, 3);;(9, 3);1;5722
12;0.375;MoveNorthEast;(9, 3);;(9, 3);1;5723
12;0.375;MoveNorthEast;(9, 3);;(9, 3);1;5724
12;0.375;MoveNorthEast;(9, 3);;(9, 3);1;5725
12;0.375;MoveNorthEast;(9, 3);;(9, 3);1;5726
12;0.375;MoveNorthEast;(9, 3);;(9, 3);1;5727
12;0.375;MoveNorthEast;(10, 2);;(9, 3);1;5728
12;0.375;Idle;(10, 2);;(9, 3);1;5729
12;0.375;Idle;(10, 2);;(9, 3);1;5730
12;0.375;Idle;(10, 2);;(9, 3);1;5731
12;0.375;Idle;(10, 2);;(9, 3);1;5732
12;0.375;Idle;(10, 2);;(9, 3);1;5733
12;0.375;Idle;(10, 2);;(9, 3);1;5734
12;0.375;Idle;(10, 2);;(9, 3);1;5735
12;0.375;Idle;(10, 2);;(9, 3);1;5736
12;0.375;Idle;(10, 2);;(9, 3);1;5737
12;0.375;Idle;(10, 2);;(9, 3);1;5738
12;0.375;Idle;(10, 2);;(9, 3);1;5739
12;0.375;Idle;(10, 2);;(9, 3);1;5740
12;0.375;Idle;(10, 2);;(9, 3);1;5741
12;0.375;Idle;(10, 2);;(9, 3);1;5742
12;0.375;Idle;(10, 2);;(9, 3);1;5743
12;0.375;Idle;(10, 2);;(9, 3);1;5744
12;0.375;Idle;(10, 2);;(9, 3);1;5745
12;0.375;Idle;(10, 2);;(9, 3);1;5746
12;0.375;Idle;(10, 2);;(9, 3);1;5747
12;0.375;Idle;(10, 2);;(9, 3);1;5748
12;0.375;Idle;(10, 2);;(9, 3);1;5749
12;0.375;Idle;(10, 2);;(9, 3);1;5750
12;0.375;Idle;(10, 2);;(9, 3);1;5751
12;0.375;Idle;(10, 2);;(9, 3);1;5752
12;0.375;Idle;(10, 2);;(9, 3);1;5753
12;0.375;Idle;(10, 2);;(9, 3);1;5754
12;0.375;MoveSouth;(10, 2);;(9, 3);1;5755
12;0.375;MoveSouth;(10, 2);;(9, 3);1;5756
12;0.375;MoveSouth;(10, 2);;(9, 3);1;5757
12;0.375;MoveSouth;(10, 2);;(9, 3);1;5758
12;0.375;MoveSouth;(10, 2);;(9, 3);1;5759
12;0.375;MoveSouth;(10, 2);;(9, 3);1;5760
12;0.375;MoveSouth;(10, 2);;(9, 3);1;5761
12;0.375;MoveSouth;(10, 2);;(9, 3);1;5762
12;0.375;MoveSouth;(10, 3);;(9, 3);1;5763
12;0.375;;(10, 3);;(9, 3);1;5764
12;0.375;;(10, 3);;(9, 3);1;5765
12;0.375;;(10, 3);;(9, 3);1;5766
12;0.375;;(10, 3);;(9, 3);1;5767
12;0.375;;(10, 3);;(9, 3);1;5768
12;0.375;;(10, 3);;(9, 3);1;5769
12;0.375;;(10, 3);;(9, 3);1;5770
12;0.375;;(10, 3);;(9, 3);1;5771
12;0.375;;(10, 3);;(9, 3);1;5772
12;0.375;;(10, 3);;(9, 3);1;5773
12;0.375;;(10, 3);;(9, 3);1;5774
12;0.375;;(10, 3);;(9, 3);1;5775
12;0.375;;(10, 3);;(9, 3);1;5776
12;0.375;;(10, 3);;(9, 3);1;5777
12;0.375;;(10, 3);;(9, 3);1;5778
12;0.375;;(10, 3);;(9, 3);1;5779
12;0.375;;(10, 3);;(9, 3);1;5780
