score;completeness;rescuebot_action;rescuebot_location;aoeu_action;aoeu_location;world_nr;tick_nr
9;0.25;MoveNorthWest;(11, 6);;(10, 3);1;5239
9;0.25;MoveNorthWest;(11, 6);;(10, 3);1;5240
9;0.25;MoveNorthWest;(11, 6);;(10, 3);1;5241
9;0.25;MoveNorthWest;(11, 6);;(10, 3);1;5242
9;0.25;MoveNorthWest;(11, 6);;(10, 3);1;5243
9;0.25;MoveNorthWest;(11, 6);;(10, 3);1;5244
9;0.25;MoveNorthWest;(11, 6);;(10, 3);1;5245
9;0.25;MoveNorthWest;(11, 6);;(10, 3);1;5246
9;0.25;MoveNorthWest;(11, 6);;(10, 3);1;5247
9;0.25;MoveNorthWest;(11, 6);;(10, 3);1;5248
9;0.25;MoveNorthWest;(11, 6);;(10, 3);1;5249
9;0.25;MoveNorthWest;(11, 6);;(10, 3);1;5250
9;0.25;MoveNorthWest;(10, 5);;(10, 3);1;5251
9;0.25;MoveWest;(10, 5);;(10, 3);1;5252
9;0.25;MoveWest;(10, 5);;(10, 3);1;5253
9;0.25;MoveWest;(10, 5);;(10, 3);1;5254
9;0.25;MoveWest;(10, 5);;(10, 3);1;5255
9;0.25;MoveWest;(10, 5);;(10, 3);1;5256
9;0.25;MoveWest;(10, 5);;(10, 3);1;5257
9;0.25;MoveWest;(10, 5);;(10, 3);1;5258
9;0.25;MoveWest;(10, 5);;(10, 3);1;5259
9;0.25;MoveWest;(10, 5);;(10, 3);1;5260
9;0.25;MoveWest;(10, 5);;(10, 3);1;5261
9;0.25;MoveWest;(10, 5);;(10, 3);1;5262
9;0.25;MoveWest;(10, 5);;(10, 3);1;5263
9;0.25;MoveWest;(10, 5);;(10, 3);1;5264
9;0.25;MoveWest;(9, 5);;(10, 3);1;5265
9;0.25;MoveNorth;(9, 5);;(10, 3);1;5266
9;0.25;MoveNorth;(9, 5);;(10, 3);1;5267
9;0.25;MoveNorth;(9, 5);;(10, 3);1;5268
9;0.25;MoveNorth;(9, 5);;(10, 3);1;5269
9;0.25;MoveNorth;(9, 5);;(10, 3);1;5270
9;0.25;MoveNorth;(9, 5);;(10, 3);1;5271
9;0.25;MoveNorth;(9, 5);;(10, 3);1;5272
9;0.25;MoveNorth;(9, 5);;(10, 3);1;5273
9;0.25;MoveNorth;(9, 4);;(10, 3);1;5274
9;0.25;MoveNorthWest;(9, 4);;(10, 3);1;5275
9;0.25;MoveNorthWest;(9, 4);;(10, 3);1;5276
9;0.25;MoveNorthWest;(9, 4);;(10, 3);1;5277
9;0.25;MoveNorthWest;(9, 4);;(10, 3);1;5278
9;0.25;MoveNorthWest;(9, 4);;(10, 3);1;5279
9;0.25;MoveNorthWest;(9, 4);;(10, 3);1;5280
9;0.25;MoveNorthWest;(9, 4);;(10, 3);1;5281
9;0.25;MoveNorthWest;(9, 4);;(10, 3);1;5282
9;0.25;MoveNorthWest;(8, 3);;(10, 3);1;5283
9;0.25;MoveNorth;(8, 3);;(10, 3);1;5284
9;0.25;MoveNorth;(8, 3);;(10, 3);1;5285
9;0.25;MoveNorth;(8, 3);;(10, 3);1;5286
9;0.25;MoveNorth;(8, 3);;(10, 3);1;5287
9;0.25;MoveNorth;(8, 3);;(10, 3);1;5288
9;0.25;MoveNorth;(8, 3);;(10, 3);1;5289
9;0.25;MoveNorth;(8, 3);;(10, 3);1;5290
9;0.25;MoveNorth;(8, 3);;(10, 3);1;5291
9;0.25;MoveNorth;(8, 2);;(10, 3);1;5292
9;0.25;MoveSouthEast;(8, 2);;(10, 3);1;5293
9;0.25;MoveSouthEast;(8, 2);;(10, 3);1;5294
9;0.25;MoveSouthEast;(8, 2);;(10, 3);1;5295
9;0.25;MoveSouthEast;(8, 2);;(10, 3);1;5296
9;0.25;MoveSouthEast;(8, 2);;(10, 3);1;5297
9;0.25;MoveSouthEast;(8, 2);;(10, 3);1;5298
9;0.25;MoveSouthEast;(8, 2);;(10, 3);1;5299
9;0.25;MoveSouthEast;(8, 2);;(10, 3);1;5300
9;0.25;MoveSouthEast;(9, 3);;(10, 3);1;5301
9;0.25;MoveNorthEast;(9, 3);;(10, 3);1;5302
9;0.25;MoveNorthEast;(9, 3);;(10, 3);1;5303
9;0.25;MoveNorthEast;(9, 3);;(10, 3);1;5304
9;0.25;MoveNorthEast;(9, 3);;(10, 3);1;5305
9;0.25;MoveNorthEast;(9, 3);;(10, 3);1;5306
9;0.25;MoveNorthEast;(9, 3);;(10, 3);1;5307
9;0.25;MoveNorthEast;(9, 3);;(10, 3);1;5308
9;0.25;MoveNorthEast;(9, 3);;(10, 3);1;5309
9;0.25;MoveNorthEast;(10, 2);;(10, 3);1;5310
9;0.25;Idle;(10, 2);;(10, 3);1;5311
9;0.25;Idle;(10, 2);;(10, 3);1;5312
9;0.25;Idle;(10, 2);;(10, 3);1;5313
9;0.25;Idle;(10, 2);;(10, 3);1;5314
9;0.25;Idle;(10, 2);;(10, 3);1;5315
9;0.25;Idle;(10, 2);;(10, 3);1;5316
9;0.25;Idle;(10, 2);;(10, 3);1;5317
9;0.25;Idle;(10, 2);;(10, 3);1;5318
9;0.25;Idle;(10, 2);;(10, 3);1;5319
9;0.25;Idle;(10, 2);;(10, 3);1;5320
9;0.25;Idle;(10, 2);;(10, 3);1;5321
9;0.25;Idle;(10, 2);;(10, 3);1;5322
9;0.25;Idle;(10, 2);;(10, 3);1;5323
9;0.25;Idle;(10, 2);;(10, 3);1;5324
9;0.25;Idle;(10, 2);;(10, 3);1;5325
9;0.25;Idle;(10, 2);;(10, 3);1;5326
9;0.25;Idle;(10, 2);;(10, 3);1;5327
9;0.25;Idle;(10, 2);;(10, 3);1;5328
9;0.25;Idle;(10, 2);;(10, 3);1;5329
9;0.25;Idle;(10, 2);;(10, 3);1;5330
9;0.25;Idle;(10, 2);;(10, 3);1;5331
9;0.25;Idle;(10, 2);;(10, 3);1;5332
9;0.25;Idle;(10, 2);;(10, 3);1;5333
9;0.25;Idle;(10, 2);;(10, 3);1;5334
9;0.25;Idle;(10, 2);;(10, 3);1;5335
9;0.25;Idle;(10, 2);;(10, 3);1;5336
9;0.25;MoveSouth;(10, 2);;(10, 3);1;5337
9;0.25;MoveSouth;(10, 2);;(10, 3);1;5338
9;0.25;MoveSouth;(10, 2);;(10, 3);1;5339
9;0.25;MoveSouth;(10, 2);;(10, 3);1;5340
9;0.25;MoveSouth;(10, 2);;(10, 3);1;5341
9;0.25;MoveSouth;(10, 2);;(10, 3);1;5342
9;0.25;MoveSouth;(10, 2);;(10, 3);1;5343
9;0.25;MoveSouth;(10, 2);;(10, 3);1;5344
9;0.25;MoveSouth;(10, 3);;(10, 3);1;5345
9;0.25;MoveSouthWest;(10, 3);;(10, 3);1;5346
9;0.25;MoveSouthWest;(10, 3);;(10, 3);1;5347
9;0.25;MoveSouthWest;(10, 3);;(10, 3);1;5348
9;0.25;MoveSouthWest;(10, 3);;(10, 3);1;5349
9;0.25;MoveSouthWest;(10, 3);;(10, 3);1;5350
9;0.25;MoveSouthWest;(10, 3);CarryObjectTogether;(10, 3);1;5351
9;0.25;MoveSouthWest;(10, 3);;(10, 3);1;5352
9;0.25;MoveSouthWest;(10, 3);;(10, 3);1;5353
9;0.25;MoveSouthWest;(9, 4);;(10, 3);1;5354
9;0.25;;(9, 4);;(10, 3);1;5355
9;0.25;;(9, 4);MoveWest;(9, 3);1;5356
9;0.25;;(9, 4);;(9, 3);1;5357
9;0.25;;(9, 4);;(9, 3);1;5358
9;0.25;;(9, 4);MoveSouth;(9, 4);1;5359
9;0.25;;(9, 4);;(9, 4);1;5360
9;0.25;;(9, 4);;(9, 4);1;5361
9;0.25;;(9, 4);MoveSouth;(9, 5);1;5362
9;0.25;;(9, 4);;(9, 5);1;5363
9;0.25;;(9, 4);MoveSouth;(9, 6);1;5364
9;0.25;;(9, 4);;(9, 6);1;5365
9;0.25;;(9, 4);;(9, 6);1;5366
9;0.25;;(9, 4);;(9, 6);1;5367
9;0.25;;(9, 4);;(9, 6);1;5368
9;0.25;;(9, 4);;(9, 6);1;5369
9;0.25;;(9, 4);;(9, 6);1;5370
9;0.25;;(9, 4);MoveEast;(10, 6);1;5371
9;0.25;;(9, 4);;(10, 6);1;5372
9;0.25;;(9, 4);;(10, 6);1;5373
9;0.25;;(9, 4);;(10, 6);1;5374
9;0.25;;(9, 4);;(10, 6);1;5375
9;0.25;;(9, 4);;(10, 6);1;5376
9;0.25;;(9, 4);;(10, 6);1;5377
9;0.25;;(9, 4);;(10, 6);1;5378
9;0.25;;(9, 4);;(10, 6);1;5379
9;0.25;;(9, 4);;(10, 6);1;5380
9;0.25;;(9, 4);;(10, 6);1;5381
9;0.25;;(9, 4);;(10, 6);1;5382
9;0.25;;(9, 4);;(10, 6);1;5383
9;0.25;;(9, 4);;(10, 6);1;5384
9;0.25;;(9, 4);;(10, 6);1;5385
9;0.25;;(9, 4);;(10, 6);1;5386
9;0.25;;(9, 4);;(10, 6);1;5387
9;0.25;;(9, 4);;(10, 6);1;5388
9;0.25;;(9, 4);;(10, 6);1;5389
9;0.25;;(9, 4);;(10, 6);1;5390
9;0.25;;(9, 4);;(10, 6);1;5391
9;0.25;;(9, 4);;(10, 6);1;5392
9;0.25;;(9, 4);;(10, 6);1;5393
9;0.25;;(9, 4);;(10, 6);1;5394
9;0.25;;(9, 4);;(10, 6);1;5395
9;0.25;;(9, 4);;(10, 6);1;5396
9;0.25;;(9, 4);;(10, 6);1;5397
9;0.25;;(9, 4);;(10, 6);1;5398
9;0.25;;(9, 4);;(10, 6);1;5399
9;0.25;;(9, 4);;(10, 6);1;5400
9;0.25;;(9, 4);;(10, 6);1;5401
9;0.25;;(9, 4);;(10, 6);1;5402
9;0.25;;(9, 4);;(10, 6);1;5403
9;0.25;;(9, 4);;(10, 6);1;5404
9;0.25;;(9, 4);;(10, 6);1;5405
9;0.25;;(9, 4);;(10, 6);1;5406
9;0.25;;(9, 4);MoveEast;(10, 6);1;5407
9;0.25;;(9, 4);MoveEast;(10, 6);1;5408
9;0.25;;(9, 4);MoveEast;(10, 6);1;5409
9;0.25;;(9, 4);MoveEast;(10, 6);1;5410
9;0.25;;(9, 4);MoveEast;(10, 6);1;5411
9;0.25;;(9, 4);MoveEast;(11, 6);1;5412
9;0.25;;(9, 4);MoveEast;(11, 6);1;5413
9;0.25;;(9, 4);MoveEast;(11, 6);1;5414
9;0.25;;(9, 4);MoveEast;(11, 6);1;5415
9;0.25;;(9, 4);MoveEast;(11, 6);1;5416
9;0.25;;(9, 4);MoveEast;(11, 6);1;5417
9;0.25;;(9, 4);MoveEast;(12, 6);1;5418
9;0.25;;(9, 4);MoveEast;(12, 6);1;5419
9;0.25;;(9, 4);MoveEast;(12, 6);1;5420
9;0.25;;(9, 4);MoveEast;(12, 6);1;5421
9;0.25;;(9, 4);MoveEast;(12, 6);1;5422
9;0.25;;(9, 4);MoveEast;(12, 6);1;5423
9;0.25;;(9, 4);MoveEast;(13, 6);1;5424
9;0.25;;(9, 4);MoveEast;(14, 6);1;5425
9;0.25;;(9, 4);;(14, 6);1;5426
9;0.25;;(9, 4);MoveEast;(15, 6);1;5427
9;0.25;;(9, 4);;(15, 6);1;5428
9;0.25;;(9, 4);MoveEast;(16, 6);1;5429
9;0.25;;(9, 4);MoveEast;(17, 6);1;5430
9;0.25;;(9, 4);;(17, 6);1;5431
9;0.25;;(9, 4);MoveEast;(18, 6);1;5432
9;0.25;;(9, 4);MoveEast;(19, 6);1;5433
9;0.25;;(9, 4);;(19, 6);1;5434
9;0.25;;(9, 4);;(19, 6);1;5435
9;0.25;;(9, 4);;(19, 6);1;5436
9;0.25;;(9, 4);MoveEast;(19, 6);1;5437
9;0.25;;(9, 4);MoveEast;(19, 6);1;5438
9;0.25;;(9, 4);MoveEast;(19, 6);1;5439
9;0.25;;(9, 4);MoveEast;(19, 6);1;5440
9;0.25;;(9, 4);MoveEast;(19, 6);1;5441
9;0.25;;(9, 4);MoveEast;(20, 6);1;5442
9;0.25;;(9, 4);MoveEast;(21, 6);1;5443
9;0.25;;(9, 4);;(21, 6);1;5444
9;0.25;;(9, 4);;(21, 6);1;5445
9;0.25;;(9, 4);;(21, 6);1;5446
9;0.25;;(9, 4);;(21, 6);1;5447
9;0.25;;(9, 4);;(21, 6);1;5448
9;0.25;;(9, 4);;(21, 6);1;5449
9;0.25;;(9, 4);;(21, 6);1;5450
9;0.25;;(9, 4);MoveEast;(22, 6);1;5451
9;0.25;;(9, 4);;(22, 6);1;5452
9;0.25;;(9, 4);;(22, 6);1;5453
9;0.25;;(9, 4);;(22, 6);1;5454
9;0.25;;(9, 4);;(22, 6);1;5455
9;0.25;;(9, 4);MoveEast;(23, 6);1;5456
9;0.25;;(9, 4);;(23, 6);1;5457
9;0.25;;(9, 4);;(23, 6);1;5458
9;0.25;;(9, 4);;(23, 6);1;5459
9;0.25;;(9, 4);MoveSouth;(23, 7);1;5460
9;0.25;;(9, 4);MoveSouth;(23, 8);1;5461
9;0.25;;(9, 4);;(23, 8);1;5462
9;0.25;;(9, 4);;(23, 8);1;5463
9;0.25;;(9, 4);;(23, 8);1;5464
9;0.25;;(9, 4);;(23, 8);1;5465
9;0.25;;(9, 4);;(23, 8);1;5466
9;0.25;;(9, 4);;(23, 8);1;5467
9;0.25;;(9, 4);;(23, 8);1;5468
9;0.25;;(9, 4);;(23, 8);1;5469
9;0.25;;(9, 4);;(23, 8);1;5470
9;0.25;;(9, 4);;(23, 8);1;5471
9;0.25;;(9, 4);;(23, 8);1;5472
9;0.25;;(9, 4);;(23, 8);1;5473
9;0.25;;(9, 4);;(23, 8);1;5474
9;0.25;;(9, 4);;(23, 8);1;5475
9;0.25;;(9, 4);;(23, 8);1;5476
9;0.25;;(9, 4);;(23, 8);1;5477
9;0.25;;(9, 4);;(23, 8);1;5478
9;0.25;;(9, 4);;(23, 8);1;5479
9;0.25;;(9, 4);;(23, 8);1;5480
9;0.25;;(9, 4);;(23, 8);1;5481
9;0.25;;(9, 4);;(23, 8);1;5482
9;0.25;;(9, 4);;(23, 8);1;5483
9;0.25;;(9, 4);;(23, 8);1;5484
9;0.25;;(9, 4);;(23, 8);1;5485
9;0.25;;(9, 4);;(23, 8);1;5486
9;0.25;;(9, 4);;(23, 8);1;5487
15;0.375;;(23, 8);DropObjectTogether;(23, 8);1;5488
15;0.375;MoveNorthWest;(23, 8);;(23, 8);1;5489
15;0.375;MoveNorthWest;(23, 8);;(23, 8);1;5490
15;0.375;MoveNorthWest;(23, 8);;(23, 8);1;5491
15;0.375;MoveNorthWest;(23, 8);MoveNorth;(23, 7);1;5492
15;0.375;MoveNorthWest;(23, 8);;(23, 7);1;5493
15;0.375;MoveNorthWest;(23, 8);MoveNorth;(23, 6);1;5494
15;0.375;MoveNorthWest;(23, 8);;(23, 6);1;5495
15;0.375;MoveNorthWest;(23, 8);MoveWest;(22, 6);1;5496
15;0.375;MoveNorthWest;(22, 7);;(22, 6);1;5497
15;0.375;MoveNorthWest;(22, 7);;(22, 6);1;5498
15;0.375;MoveNorthWest;(22, 7);MoveWest;(21, 6);1;5499
15;0.375;MoveNorthWest;(22, 7);;(21, 6);1;5500
15;0.375;MoveNorthWest;(22, 7);;(21, 6);1;5501
15;0.375;MoveNorthWest;(22, 7);MoveWest;(20, 6);1;5502
15;0.375;MoveNorthWest;(22, 7);MoveWest;(19, 6);1;5503
15;0.375;MoveNorthWest;(22, 7);;(19, 6);1;5504
15;0.375;MoveNorthWest;(22, 7);;(19, 6);1;5505
15;0.375;MoveNorthWest;(21, 6);MoveWest;(19, 6);1;5506
15;0.375;MoveNorth;(21, 6);MoveWest;(19, 6);1;5507
15;0.375;MoveNorth;(21, 6);MoveWest;(19, 6);1;5508
15;0.375;MoveNorth;(21, 6);MoveWest;(19, 6);1;5509
15;0.375;MoveNorth;(21, 6);MoveWest;(19, 6);1;5510
15;0.375;MoveNorth;(21, 6);MoveWest;(18, 6);1;5511
15;0.375;MoveNorth;(21, 6);MoveWest;(17, 6);1;5512
15;0.375;MoveNorth;(21, 6);MoveWest;(16, 6);1;5513
15;0.375;MoveNorth;(21, 6);;(16, 6);1;5514
15;0.375;MoveNorth;(21, 5);;(16, 6);1;5515
15;0.375;MoveNorth;(21, 5);MoveWest;(15, 6);1;5516
15;0.375;MoveNorth;(21, 5);MoveWest;(14, 6);1;5517
15;0.375;MoveNorth;(21, 5);MoveWest;(13, 6);1;5518
15;0.375;MoveNorth;(21, 5);MoveWest;(12, 6);1;5519
15;0.375;MoveNorth;(21, 5);MoveWest;(12, 6);1;5520
15;0.375;MoveNorth;(21, 5);MoveWest;(12, 6);1;5521
15;0.375;MoveNorth;(21, 5);MoveWest;(12, 6);1;5522
15;0.375;MoveNorth;(21, 5);MoveWest;(12, 6);1;5523
15;0.375;MoveNorth;(21, 4);MoveWest;(12, 6);1;5524
15;0.375;MoveNorthWest;(21, 4);MoveWest;(11, 6);1;5525
15;0.375;MoveNorthWest;(21, 4);MoveWest;(11, 6);1;5526
15;0.375;MoveNorthWest;(21, 4);MoveWest;(11, 6);1;5527
15;0.375;MoveNorthWest;(21, 4);MoveWest;(11, 6);1;5528
15;0.375;MoveNorthWest;(21, 4);MoveWest;(11, 6);1;5529
15;0.375;MoveNorthWest;(21, 4);MoveWest;(11, 6);1;5530
15;0.375;MoveNorthWest;(21, 4);MoveWest;(10, 6);1;5531
15;0.375;MoveNorthWest;(21, 4);MoveWest;(10, 6);1;5532
15;0.375;MoveNorthWest;(20, 3);MoveWest;(10, 6);1;5533
15;0.375;MoveNorth;(20, 3);MoveWest;(10, 6);1;5534
15;0.375;MoveNorth;(20, 3);MoveWest;(10, 6);1;5535
15;0.375;MoveNorth;(20, 3);MoveWest;(10, 6);1;5536
15;0.375;MoveNorth;(20, 3);MoveWest;(9, 6);1;5537
15;0.375;MoveNorth;(20, 3);MoveWest;(8, 6);1;5538
15;0.375;MoveNorth;(20, 3);;(8, 6);1;5539
15;0.375;MoveNorth;(20, 3);;(8, 6);1;5540
15;0.375;MoveNorth;(20, 3);MoveWest;(7, 6);1;5541
15;0.375;MoveNorth;(20, 2);;(7, 6);1;5542
15;0.375;MoveSouthEast;(20, 2);;(7, 6);1;5543
15;0.375;MoveSouthEast;(20, 2);MoveWest;(6, 6);1;5544
15;0.375;MoveSouthEast;(20, 2);MoveWest;(5, 6);1;5545
15;0.375;MoveSouthEast;(20, 2);;(5, 6);1;5546
15;0.375;MoveSouthEast;(20, 2);MoveWest;(4, 6);1;5547
15;0.375;MoveSouthEast;(20, 2);;(4, 6);1;5548
15;0.375;MoveSouthEast;(20, 2);;(4, 6);1;5549
15;0.375;MoveSouthEast;(20, 2);MoveNorth;(4, 5);1;5550
15;0.375;MoveSouthEast;(21, 3);;(4, 5);1;5551
15;0.375;MoveNorthEast;(21, 3);MoveNorth;(4, 5);1;5552
15;0.375;MoveNorthEast;(21, 3);;(4, 5);1;5553
15;0.375;MoveNorthEast;(21, 3);;(4, 5);1;5554
15;0.375;MoveNorthEast;(21, 3);;(4, 5);1;5555
15;0.375;MoveNorthEast;(21, 3);MoveWest;(3, 5);1;5556
15;0.375;MoveNorthEast;(21, 3);;(3, 5);1;5557
15;0.375;MoveNorthEast;(21, 3);;(3, 5);1;5558
15;0.375;MoveNorthEast;(21, 3);;(3, 5);1;5559
15;0.375;MoveNorthEast;(22, 2);;(3, 5);1;5560
15;0.375;Idle;(22, 2);;(3, 5);1;5561
15;0.375;Idle;(22, 2);;(3, 5);1;5562
15;0.375;Idle;(22, 2);;(3, 5);1;5563
15;0.375;Idle;(22, 2);;(3, 5);1;5564
15;0.375;Idle;(22, 2);;(3, 5);1;5565
15;0.375;Idle;(22, 2);;(3, 5);1;5566
15;0.375;Idle;(22, 2);;(3, 5);1;5567
15;0.375;Idle;(22, 2);;(3, 5);1;5568
15;0.375;Idle;(22, 2);;(3, 5);1;5569
15;0.375;Idle;(22, 2);;(3, 5);1;5570
15;0.375;Idle;(22, 2);;(3, 5);1;5571
15;0.375;Idle;(22, 2);;(3, 5);1;5572
15;0.375;Idle;(22, 2);;(3, 5);1;5573
15;0.375;Idle;(22, 2);;(3, 5);1;5574
15;0.375;Idle;(22, 2);;(3, 5);1;5575
15;0.375;Idle;(22, 2);;(3, 5);1;5576
15;0.375;Idle;(22, 2);;(3, 5);1;5577
15;0.375;Idle;(22, 2);;(3, 5);1;5578
15;0.375;Idle;(22, 2);;(3, 5);1;5579
15;0.375;Idle;(22, 2);;(3, 5);1;5580
15;0.375;Idle;(22, 2);;(3, 5);1;5581
15;0.375;Idle;(22, 2);;(3, 5);1;5582
15;0.375;Idle;(22, 2);;(3, 5);1;5583
15;0.375;Idle;(22, 2);;(3, 5);1;5584
15;0.375;Idle;(22, 2);;(3, 5);1;5585
15;0.375;Idle;(22, 2);;(3, 5);1;5586
15;0.375;MoveSouthWest;(22, 2);;(3, 5);1;5587
15;0.375;MoveSouthWest;(22, 2);;(3, 5);1;5588
15;0.375;MoveSouthWest;(22, 2);;(3, 5);1;5589
15;0.375;MoveSouthWest;(22, 2);;(3, 5);1;5590
15;0.375;MoveSouthWest;(22, 2);;(3, 5);1;5591
15;0.375;MoveSouthWest;(22, 2);;(3, 5);1;5592
15;0.375;MoveSouthWest;(22, 2);;(3, 5);1;5593
15;0.375;MoveSouthWest;(22, 2);;(3, 5);1;5594
15;0.375;MoveSouthWest;(21, 3);;(3, 5);1;5595
15;0.375;MoveSouth;(21, 3);;(3, 5);1;5596
15;0.375;MoveSouth;(21, 3);;(3, 5);1;5597
15;0.375;MoveSouth;(21, 3);;(3, 5);1;5598
15;0.375;MoveSouth;(21, 3);;(3, 5);1;5599
15;0.375;MoveSouth;(21, 3);;(3, 5);1;5600
15;0.375;MoveSouth;(21, 3);;(3, 5);1;5601
15;0.375;MoveSouth;(21, 3);;(3, 5);1;5602
15;0.375;MoveSouth;(21, 3);;(3, 5);1;5603
15;0.375;MoveSouth;(21, 4);;(3, 5);1;5604
15;0.375;MoveSouthWest;(21, 4);;(3, 5);1;5605
15;0.375;MoveSouthWest;(21, 4);;(3, 5);1;5606
15;0.375;MoveSouthWest;(21, 4);;(3, 5);1;5607
15;0.375;MoveSouthWest;(21, 4);;(3, 5);1;5608
15;0.375;MoveSouthWest;(21, 4);;(3, 5);1;5609
15;0.375;MoveSouthWest;(21, 4);;(3, 5);1;5610
15;0.375;MoveSouthWest;(21, 4);;(3, 5);1;5611
15;0.375;MoveSouthWest;(21, 4);;(3, 5);1;5612
15;0.375;MoveSouthWest;(20, 5);;(3, 5);1;5613
15;0.375;MoveWest;(20, 5);;(3, 5);1;5614
15;0.375;MoveWest;(20, 5);;(3, 5);1;5615
15;0.375;MoveWest;(20, 5);;(3, 5);1;5616
15;0.375;MoveWest;(20, 5);;(3, 5);1;5617
15;0.375;MoveWest;(20, 5);;(3, 5);1;5618
15;0.375;MoveWest;(20, 5);;(3, 5);1;5619
15;0.375;MoveWest;(20, 5);;(3, 5);1;5620
15;0.375;MoveWest;(20, 5);;(3, 5);1;5621
15;0.375;MoveWest;(20, 5);;(3, 5);1;5622
15;0.375;MoveWest;(20, 5);;(3, 5);1;5623
15;0.375;MoveWest;(20, 5);;(3, 5);1;5624
15;0.375;MoveWest;(20, 5);;(3, 5);1;5625
15;0.375;MoveWest;(20, 5);;(3, 5);1;5626
15;0.375;MoveWest;(19, 5);;(3, 5);1;5627
15;0.375;MoveWest;(19, 5);;(3, 5);1;5628
15;0.375;MoveWest;(19, 5);;(3, 5);1;5629
15;0.375;MoveWest;(19, 5);;(3, 5);1;5630
15;0.375;MoveWest;(19, 5);;(3, 5);1;5631
15;0.375;MoveWest;(19, 5);;(3, 5);1;5632
15;0.375;MoveWest;(19, 5);;(3, 5);1;5633
15;0.375;MoveWest;(19, 5);;(3, 5);1;5634
15;0.375;MoveWest;(19, 5);;(3, 5);1;5635
15;0.375;MoveWest;(19, 5);;(3, 5);1;5636
15;0.375;MoveWest;(19, 5);;(3, 5);1;5637
15;0.375;MoveWest;(19, 5);;(3, 5);1;5638
15;0.375;MoveWest;(19, 5);;(3, 5);1;5639
15;0.375;MoveWest;(19, 5);;(3, 5);1;5640
15;0.375;MoveWest;(18, 5);;(3, 5);1;5641
15;0.375;MoveWest;(18, 5);;(3, 5);1;5642
15;0.375;MoveWest;(18, 5);;(3, 5);1;5643
15;0.375;MoveWest;(18, 5);;(3, 5);1;5644
15;0.375;MoveWest;(18, 5);;(3, 5);1;5645
15;0.375;MoveWest;(18, 5);;(3, 5);1;5646
15;0.375;MoveWest;(18, 5);;(3, 5);1;5647
15;0.375;MoveWest;(18, 5);;(3, 5);1;5648
15;0.375;MoveWest;(18, 5);;(3, 5);1;5649
15;0.375;MoveWest;(17, 5);;(3, 5);1;5650
15;0.375;MoveWest;(17, 5);;(3, 5);1;5651
15;0.375;MoveWest;(17, 5);;(3, 5);1;5652
15;0.375;MoveWest;(17, 5);;(3, 5);1;5653
15;0.375;MoveWest;(17, 5);;(3, 5);1;5654
15;0.375;MoveWest;(17, 5);;(3, 5);1;5655
15;0.375;MoveWest;(17, 5);;(3, 5);1;5656
15;0.375;MoveWest;(17, 5);;(3, 5);1;5657
15;0.375;MoveWest;(17, 5);;(3, 5);1;5658
15;0.375;MoveWest;(16, 5);;(3, 5);1;5659
15;0.375;MoveWest;(16, 5);;(3, 5);1;5660
15;0.375;MoveWest;(16, 5);;(3, 5);1;5661
15;0.375;MoveWest;(16, 5);;(3, 5);1;5662
15;0.375;MoveWest;(16, 5);;(3, 5);1;5663
15;0.375;MoveWest;(16, 5);;(3, 5);1;5664
15;0.375;MoveWest;(16, 5);;(3, 5);1;5665
15;0.375;MoveWest;(16, 5);;(3, 5);1;5666
15;0.375;MoveWest;(16, 5);;(3, 5);1;5667
15;0.375;MoveWest;(15, 5);;(3, 5);1;5668
15;0.375;MoveWest;(15, 5);;(3, 5);1;5669
15;0.375;MoveWest;(15, 5);;(3, 5);1;5670
15;0.375;MoveWest;(15, 5);;(3, 5);1;5671
15;0.375;MoveWest;(15, 5);;(3, 5);1;5672
15;0.375;MoveWest;(15, 5);;(3, 5);1;5673
15;0.375;MoveWest;(15, 5);;(3, 5);1;5674
15;0.375;MoveWest;(15, 5);;(3, 5);1;5675
15;0.375;MoveWest;(15, 5);;(3, 5);1;5676
15;0.375;MoveWest;(14, 5);;(3, 5);1;5677
15;0.375;MoveWest;(14, 5);;(3, 5);1;5678
15;0.375;MoveWest;(14, 5);;(3, 5);1;5679
15;0.375;MoveWest;(14, 5);;(3, 5);1;5680
15;0.375;MoveWest;(14, 5);;(3, 5);1;5681
15;0.375;MoveWest;(14, 5);;(3, 5);1;5682
15;0.375;MoveWest;(14, 5);;(3, 5);1;5683
15;0.375;MoveWest;(14, 5);;(3, 5);1;5684
15;0.375;MoveWest;(14, 5);;(3, 5);1;5685
15;0.375;MoveWest;(13, 5);;(3, 5);1;5686
15;0.375;MoveWest;(13, 5);;(3, 5);1;5687
15;0.375;MoveWest;(13, 5);;(3, 5);1;5688
15;0.375;MoveWest;(13, 5);;(3, 5);1;5689
15;0.375;MoveWest;(13, 5);;(3, 5);1;5690
15;0.375;MoveWest;(13, 5);;(3, 5);1;5691
15;0.375;MoveWest;(13, 5);;(3, 5);1;5692
15;0.375;MoveWest;(13, 5);;(3, 5);1;5693
15;0.375;MoveWest;(13, 5);;(3, 5);1;5694
15;0.375;MoveWest;(12, 5);;(3, 5);1;5695
15;0.375;MoveWest;(12, 5);;(3, 5);1;5696
15;0.375;MoveWest;(12, 5);;(3, 5);1;5697
15;0.375;MoveWest;(12, 5);;(3, 5);1;5698
15;0.375;MoveWest;(12, 5);;(3, 5);1;5699
15;0.375;MoveWest;(12, 5);;(3, 5);1;5700
